selection_model,train_model,features,fpr,tpr,threshold
RandomForest,SVM,5,"[0.0, 0.0, 0.0, 0.015873015873015872, 0.015873015873015872, 0.06349206349206349, 0.06349206349206349, 0.3333333333333333, 0.3333333333333333, 1.0]","[0.0, 0.003115264797507788, 0.7819314641744548, 0.7819314641744548, 0.9937694704049844, 0.9937694704049844, 0.9968847352024922, 0.9968847352024922, 1.0, 1.0]","[       inf 0.99998633 0.99234757 0.99210257 0.80028933 0.3195277
 0.2803902  0.03044929 0.02620877 0.0105553 ]"
RandomForest,DecisionTree,5,"[0.0, 0.0, 0.031746031746031744, 0.06349206349206349, 1.0]","[0.0, 0.9844236760124611, 0.9937694704049844, 1.0, 1.0]",[inf 1.  0.6 0.5 0. ]
RandomForest,XGBoost,6,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.015873015873015872, 0.015873015873015872, 0.047619047619047616, 0.047619047619047616, 0.07936507936507936, 0.1746031746031746, 0.19047619047619047, 0.2222222222222222, 0.23809523809523808, 0.31746031746031744, 1.0]","[0.0, 0.8099688473520249, 0.8566978193146417, 0.9190031152647975, 0.9252336448598131, 0.9345794392523364, 0.9376947040498442, 0.9439252336448598, 0.9532710280373832, 0.9688473520249221, 0.9781931464174455, 0.9844236760124611, 0.9875389408099688, 0.9968847352024922, 0.9968847352024922, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[       inf 0.92065823 0.9175883  0.91470265 0.89829206 0.89336574
 0.8893667  0.88896304 0.88856375 0.8554706  0.8462066  0.8261909
 0.8226028  0.7364431  0.66830605 0.60517424 0.4090368  0.3654907
 0.35875306 0.35567102 0.3366588  0.31170484 0.29089296]"
RandomForest,RandomForest,6,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.06349206349206349, 0.09523809523809523, 0.14285714285714285, 0.2698412698412698, 1.0]","[0.0, 0.9376947040498442, 0.9813084112149533, 0.9906542056074766, 0.9937694704049844, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",[ inf 1.   0.95 0.9  0.85 0.8  0.2  0.15 0.1  0.05 0.  ]
RandomForest,SVM,6,"[0.0, 0.0, 0.0, 0.015873015873015872, 0.015873015873015872, 0.06349206349206349, 0.06349206349206349, 0.31746031746031744, 0.31746031746031744, 1.0]","[0.0, 0.003115264797507788, 0.8286604361370716, 0.8286604361370716, 0.9937694704049844, 0.9937694704049844, 0.9968847352024922, 0.9968847352024922, 1.0, 1.0]","[       inf 0.99998844 0.99096055 0.99094797 0.73380856 0.27112954
 0.25597667 0.03174427 0.02938851 0.01218908]"
RandomForest,DecisionTree,6,"[0.0, 0.0, 0.015873015873015872, 0.047619047619047616, 0.09523809523809523, 1.0]","[0.0, 0.9844236760124611, 0.9906542056074766, 0.9968847352024922, 1.0, 1.0]",[       inf 1.         0.66666667 0.5        0.25       0.        ]
XGBoost,XGBoost,2,"[0.0, 0.0, 0.0, 0.0, 0.015873015873015872, 0.015873015873015872, 0.015873015873015872, 0.015873015873015872, 0.015873015873015872, 0.015873015873015872, 0.015873015873015872, 0.015873015873015872, 0.031746031746031744, 0.031746031746031744, 0.031746031746031744, 0.031746031746031744, 0.031746031746031744, 0.031746031746031744, 0.031746031746031744, 0.031746031746031744, 0.07936507936507936, 0.07936507936507936, 0.1111111111111111, 0.1111111111111111, 0.14285714285714285, 0.19047619047619047, 0.2222222222222222, 0.2222222222222222, 0.25396825396825395, 0.3333333333333333, 0.3968253968253968, 0.4126984126984127, 1.0]","[0.0, 0.7476635514018691, 0.8660436137071651, 0.8722741433021807, 0.8785046728971962, 0.8909657320872274, 0.897196261682243, 0.9065420560747663, 0.9096573208722741, 0.9314641744548287, 0.9376947040498442, 0.9470404984423676, 0.9470404984423676, 0.9501557632398754, 0.9595015576323987, 0.9626168224299065, 0.9750778816199377, 0.9781931464174455, 0.9844236760124611, 0.9875389408099688, 0.9875389408099688, 0.9937694704049844, 0.9937694704049844, 0.9968847352024922, 0.9968847352024922, 0.9968847352024922, 0.9968847352024922, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[       inf 0.9677876  0.96623445 0.9435184  0.9408664  0.92626286
 0.9247805  0.92197967 0.91840386 0.88512737 0.8621481  0.8371448
 0.8316746  0.8214912  0.81423783 0.73300725 0.72542834 0.69382304
 0.59979516 0.5741475  0.4867086  0.4284523  0.3555519  0.34653243
 0.3390835  0.29539144 0.25766775 0.25584373 0.21333602 0.20748736
 0.18670443 0.18258193 0.17116599]"
XGBoost,RandomForest,2,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.031746031746031744, 0.06349206349206349, 0.12698412698412698, 0.15873015873015872, 0.2222222222222222, 1.0]","[0.0, 0.9345794392523364, 0.9376947040498442, 0.9626168224299065, 0.9657320872274143, 0.9750778816199377, 0.9813084112149533, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[       inf 1.         0.975      0.95       0.925      0.9
 0.875      0.60833333 0.50833333 0.375      0.15       0.1
 0.05       0.        ]"
XGBoost,SVM,2,"[0.0, 0.0, 0.0, 0.015873015873015872, 0.015873015873015872, 0.031746031746031744, 0.031746031746031744, 0.047619047619047616, 0.047619047619047616, 0.06349206349206349, 0.06349206349206349, 0.09523809523809523, 0.09523809523809523, 0.49206349206349204, 0.49206349206349204, 1.0]","[0.0, 0.003115264797507788, 0.14018691588785046, 0.14018691588785046, 0.9844236760124611, 0.9844236760124611, 0.9875389408099688, 0.9875389408099688, 0.9906542056074766, 0.9906542056074766, 0.9937694704049844, 0.9937694704049844, 0.9968847352024922, 0.9968847352024922, 1.0, 1.0]","[       inf 0.9999934  0.9893506  0.98910421 0.95505566 0.94510648
 0.94149252 0.85378754 0.80021797 0.54712749 0.48855839 0.35702041
 0.34998575 0.08064991 0.07938622 0.05885983]"
XGBoost,DecisionTree,2,"[0.0, 0.0, 0.015873015873015872, 0.047619047619047616, 1.0]","[0.0, 0.9844236760124611, 0.9937694704049844, 1.0, 1.0]",[ inf 1.   0.75 0.5  0.  ]
XGBoost,XGBoost,3,"[0.0, 0.0, 0.0, 0.015873015873015872, 0.015873015873015872, 0.015873015873015872, 0.015873015873015872, 0.015873015873015872, 0.015873015873015872, 0.015873015873015872, 0.031746031746031744, 0.031746031746031744, 0.06349206349206349, 0.07936507936507936, 1.0]","[0.0, 0.8161993769470405, 0.8193146417445483, 0.8473520249221184, 0.8691588785046729, 0.881619937694704, 0.940809968847352, 0.9626168224299065, 0.9813084112149533, 0.9875389408099688, 0.9875389408099688, 0.9968847352024922, 0.9968847352024922, 1.0, 1.0]","[       inf 0.9678977  0.9527558  0.932174   0.93191004 0.9146889
 0.8735127  0.8593376  0.83494264 0.73578453 0.7106326  0.50616693
 0.34467173 0.33226848 0.19013223]"
XGBoost,RandomForest,3,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.047619047619047616, 0.07936507936507936, 0.09523809523809523, 0.14285714285714285, 0.23809523809523808, 1.0]","[0.0, 0.940809968847352, 0.9750778816199377, 0.9937694704049844, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",[ inf 1.   0.95 0.9  0.7  0.3  0.2  0.15 0.1  0.05 0.  ]
XGBoost,SVM,3,"[0.0, 0.0, 0.0, 0.015873015873015872, 0.015873015873015872, 0.031746031746031744, 0.031746031746031744, 0.2222222222222222, 0.2222222222222222, 1.0]","[0.0, 0.003115264797507788, 0.6666666666666666, 0.6666666666666666, 0.9937694704049844, 0.9937694704049844, 0.9968847352024922, 0.9968847352024922, 1.0, 1.0]","[       inf 0.99633286 0.99325155 0.99322908 0.78230546 0.70009236
 0.69194215 0.02702145 0.02700199 0.01027483]"
XGBoost,DecisionTree,3,"[0.0, 0.0, 0.031746031746031744, 0.06349206349206349, 1.0]","[0.0, 0.9813084112149533, 0.9937694704049844, 1.0, 1.0]",[       inf 1.         0.66666667 0.5        0.        ]
