estimator_name,gene_0,gene_1,gene_2,fpr,tpr,threshold
Voting,CSPP1,MIR137,ZNF793,"[0.0, 0.0, 0.0, 0.011904761904761904, 0.011904761904761904, 0.03571428571428571, 0.03571428571428571, 0.07142857142857142, 0.07142857142857142, 1.0]","[0.0, 0.0030303030303030303, 0.9757575757575757, 0.9757575757575757, 0.9848484848484849, 0.9848484848484849, 0.9939393939393939, 0.9939393939393939, 1.0, 1.0]","[       inf 0.99018915 0.62764673 0.5911368  0.56912928 0.50451626
 0.4960811  0.48144459 0.41355714 0.13719338]"
Voting,NPY,MIR137,ZNF793,"[0.0, 0.0, 0.0, 0.023809523809523808, 0.023809523809523808, 0.047619047619047616, 0.047619047619047616, 1.0]","[0.0, 0.0030303030303030303, 0.9727272727272728, 0.9727272727272728, 0.9787878787878788, 0.9787878787878788, 1.0, 1.0]","[       inf 0.99136638 0.64375715 0.58463523 0.5672475  0.55359073
 0.48847117 0.14886129]"
Voting,RAB5A,MIR137,ZNF793,"[0.0, 0.0, 0.0, 0.011904761904761904, 0.011904761904761904, 0.03571428571428571, 0.03571428571428571, 0.047619047619047616, 0.047619047619047616, 0.05952380952380952, 0.05952380952380952, 1.0]","[0.0, 0.0030303030303030303, 0.9666666666666667, 0.9666666666666667, 0.9818181818181818, 0.9818181818181818, 0.9878787878787879, 0.9878787878787879, 0.9939393939393939, 0.9939393939393939, 1.0, 1.0]","[       inf 0.98935572 0.63228077 0.61490547 0.55434793 0.54556305
 0.49578194 0.49489466 0.46900924 0.46148098 0.43429289 0.14956516]"
Voting,PIK3R5,RAB5A,ZNF626,"[0.0, 0.0, 0.0, 0.011904761904761904, 0.011904761904761904, 0.023809523809523808, 0.023809523809523808, 0.03571428571428571, 0.03571428571428571, 0.047619047619047616, 0.047619047619047616, 1.0]","[0.0, 0.0030303030303030303, 0.9757575757575757, 0.9757575757575757, 0.9848484848484849, 0.9848484848484849, 0.990909090909091, 0.990909090909091, 0.9939393939393939, 0.9939393939393939, 1.0, 1.0]","[       inf 0.99111557 0.71269414 0.71085149 0.62365538 0.59563621
 0.54122588 0.46180822 0.39969231 0.395801   0.37828463 0.12691696]"
Voting,PIK3R5,RAB5A,ZNF793,"[0.0, 0.0, 0.0, 0.011904761904761904, 0.011904761904761904, 0.023809523809523808, 0.023809523809523808, 1.0]","[0.0, 0.0030303030303030303, 0.9848484848484849, 0.9848484848484849, 0.990909090909091, 0.990909090909091, 1.0, 1.0]","[       inf 0.99203063 0.66670586 0.61729617 0.53961797 0.51659354
 0.39666316 0.1351501 ]"
Voting,COL23A1,HOXD8,IMMP2L,"[0.0, 0.0, 0.0, 0.011904761904761904, 0.011904761904761904, 0.047619047619047616, 0.047619047619047616, 0.08333333333333333, 0.08333333333333333, 1.0]","[0.0, 0.0030303030303030303, 0.9787878787878788, 0.9787878787878788, 0.990909090909091, 0.990909090909091, 0.996969696969697, 0.996969696969697, 1.0, 1.0]","[       inf 0.98481564 0.58844136 0.58784926 0.49658136 0.44424089
 0.42324317 0.36359035 0.3503576  0.15552846]"
Voting,CSPP1,HOXD8,IMMP2L,"[0.0, 0.0, 0.0, 0.023809523809523808, 0.023809523809523808, 0.03571428571428571, 0.03571428571428571, 1.0]","[0.0, 0.0030303030303030303, 0.9878787878787879, 0.9878787878787879, 0.9939393939393939, 0.9939393939393939, 1.0, 1.0]","[       inf 0.98707988 0.51837595 0.50365216 0.48000568 0.47785098
 0.36901639 0.13995131]"
Voting,RAB5A,HOXD8,IMMP2L,"[0.0, 0.0, 0.0, 0.023809523809523808, 0.023809523809523808, 0.08333333333333333, 0.08333333333333333, 0.14285714285714285, 0.14285714285714285, 1.0]","[0.0, 0.0030303030303030303, 0.9848484848484849, 0.9848484848484849, 0.9939393939393939, 0.9939393939393939, 0.996969696969697, 0.996969696969697, 1.0, 1.0]","[       inf 0.98612158 0.66145986 0.54574101 0.48837836 0.38291711
 0.35899378 0.32487069 0.32360207 0.13317945]"
Voting,IMMP2L,RAB5A,ZNF793,"[0.0, 0.0, 0.0, 0.023809523809523808, 0.023809523809523808, 0.047619047619047616, 0.047619047619047616, 1.0]","[0.0, 0.0030303030303030303, 0.9606060606060606, 0.9606060606060606, 0.9878787878787879, 0.9878787878787879, 1.0, 1.0]","[       inf 0.98593503 0.60561018 0.58945516 0.49869967 0.4932442
 0.4515159  0.17401481]"
Voting,IMMP2L,NPY,ZNF793,"[0.0, 0.0, 0.0, 0.011904761904761904, 0.011904761904761904, 0.023809523809523808, 0.023809523809523808, 0.03571428571428571, 0.03571428571428571, 0.047619047619047616, 0.047619047619047616, 0.05952380952380952, 0.05952380952380952, 1.0]","[0.0, 0.0030303030303030303, 0.9727272727272728, 0.9727272727272728, 0.9848484848484849, 0.9848484848484849, 0.9878787878787879, 0.9878787878787879, 0.9939393939393939, 0.9939393939393939, 0.996969696969697, 0.996969696969697, 1.0, 1.0]","[       inf 0.99150789 0.5848201  0.57686879 0.5600411  0.55503761
 0.55357972 0.52581307 0.50418568 0.4760925  0.45532748 0.40972609
 0.39140281 0.13991224]"
Voting,IMMP2L,RAB5A,ZNF793,"[0.0, 0.0, 0.0, 0.023809523809523808, 0.023809523809523808, 0.047619047619047616, 0.047619047619047616, 1.0]","[0.0, 0.0030303030303030303, 0.9606060606060606, 0.9606060606060606, 0.9878787878787879, 0.9878787878787879, 1.0, 1.0]","[       inf 0.98593503 0.60561018 0.58945516 0.49869967 0.4932442
 0.4515159  0.17401481]"
