selection_model,train_model,features,fpr,tpr,threshold
DecisionTree,RandomForest,5,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.1016949152542373, 0.15254237288135594, 0.1694915254237288, 0.2711864406779661, 0.288135593220339, 1.0]","[0.0, 0.9629080118694362, 0.9643916913946587, 0.9703264094955489, 0.9718100890207715, 0.9866468842729971, 0.9896142433234422, 0.9955489614243324, 0.9970326409495549, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[       inf 1.         0.99166667 0.975      0.96666667 0.95
 0.925      0.9        0.8        0.775      0.125      0.1
 0.075      0.05       0.025      0.        ]"
DecisionTree,SVM,5,"[0.0, 0.0, 0.0, 0.01694915254237288, 0.01694915254237288, 1.0]","[0.0, 0.03115727002967359, 0.9821958456973294, 0.9821958456973294, 1.0, 1.0]","[           inf 1.00000000e+00 9.23273417e-01 9.05586738e-01
 4.75968299e-01 9.92413448e-04]"
DecisionTree,DecisionTree,5,"[0.0, 0.0, 1.0]","[0.0, 1.0, 1.0]",[inf  1.  0.]
RandomForest,XGBoost,1,"[0.0, 0.0, 0.01694915254237288, 0.03389830508474576, 0.05084745762711865, 0.15254237288135594, 1.0]","[0.0, 0.9495548961424333, 0.9658753709198813, 0.9673590504451038, 0.9703264094955489, 0.9792284866468842, 1.0]","[       inf 0.94043094 0.92644924 0.74681914 0.64228433 0.5485254
 0.46324483]"
RandomForest,RandomForest,1,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.01694915254237288, 0.01694915254237288, 0.03389830508474576, 0.03389830508474576, 0.03389830508474576, 0.06779661016949153, 0.06779661016949153, 0.0847457627118644, 0.0847457627118644, 0.11864406779661017, 0.11864406779661017, 0.13559322033898305, 0.13559322033898305, 0.15254237288135594, 0.1864406779661017, 0.23728813559322035, 0.23728813559322035, 0.2542372881355932, 0.2542372881355932, 0.288135593220339, 0.288135593220339, 0.3220338983050847, 0.3559322033898305, 0.3898305084745763, 0.423728813559322, 0.4406779661016949, 0.4745762711864407, 0.4915254237288136, 0.5254237288135594, 0.6610169491525424, 0.6949152542372882, 0.7288135593220338, 0.7627118644067796, 0.7966101694915254, 0.9322033898305084, 1.0]","[0.0, 0.9465875370919882, 0.9510385756676558, 0.9540059347181009, 0.9629080118694362, 0.9688427299703264, 0.9718100890207715, 0.9747774480712166, 0.9747774480712166, 0.9777448071216617, 0.9807121661721068, 0.9807121661721068, 0.983679525222552, 0.983679525222552, 0.9866468842729971, 0.9866468842729971, 0.9896142433234422, 0.9896142433234422, 0.9925816023738873, 0.9925816023738873, 0.9925816023738873, 0.9925816023738873, 0.9955489614243324, 0.9955489614243324, 0.9985163204747775, 0.9985163204747775, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[       inf 1.         0.9875     0.98333333 0.84154762 0.82720238
 0.78261905 0.7697619  0.7572619  0.67920635 0.53851371 0.53851371
 0.46011905 0.4261526  0.41835317 0.3761526  0.36579365 0.36242063
 0.36156926 0.35892857 0.34751984 0.29847222 0.28305556 0.2684145
 0.24166667 0.22013889 0.21452381 0.18293651 0.18083333 0.16928571
 0.16371212 0.16041667 0.15059524 0.14940476 0.1475     0.14043651
 0.1369246  0.12638889 0.12204545 0.0952381  0.07559524 0.03809524]"
RandomForest,SVM,1,"[0.0, 0.0, 0.0, 0.01694915254237288, 0.01694915254237288, 0.03389830508474576, 0.03389830508474576, 0.1016949152542373, 0.1016949152542373, 0.13559322033898305, 0.13559322033898305, 0.15254237288135594, 0.15254237288135594, 0.22033898305084745, 0.22033898305084745, 0.288135593220339, 0.288135593220339, 0.3220338983050847, 0.3220338983050847, 0.3728813559322034, 0.3728813559322034, 0.4576271186440678, 0.4576271186440678, 0.4915254237288136, 0.4915254237288136, 0.576271186440678, 0.576271186440678, 0.7457627118644068, 0.7457627118644068, 0.8983050847457628, 0.8983050847457628, 1.0]","[0.0, 0.08160237388724036, 0.9525222551928784, 0.9525222551928784, 0.9658753709198813, 0.9658753709198813, 0.9703264094955489, 0.9703264094955489, 0.973293768545994, 0.973293768545994, 0.9792284866468842, 0.9792284866468842, 0.9807121661721068, 0.9807121661721068, 0.9821958456973294, 0.9821958456973294, 0.983679525222552, 0.983679525222552, 0.9851632047477745, 0.9851632047477745, 0.9881305637982196, 0.9881305637982196, 0.9925816023738873, 0.9925816023738873, 0.9940652818991098, 0.9940652818991098, 0.9955489614243324, 0.9955489614243324, 0.9970326409495549, 0.9970326409495549, 1.0, 1.0]","[       inf 1.         0.85072749 0.84822205 0.75305919 0.74891685
 0.67943986 0.64558719 0.62641643 0.60581662 0.55433239 0.53555944
 0.52520266 0.44648891 0.42307727 0.39914699 0.39822988 0.39118082
 0.38657168 0.379571   0.36930408 0.34460529 0.31360689 0.28781708
 0.2800965  0.25356419 0.2420864  0.13167875 0.11951628 0.08473209
 0.07600245 0.01583076]"
RandomForest,DecisionTree,1,"[0.0, 0.0, 0.01694915254237288, 0.06779661016949153, 0.1016949152542373, 0.3050847457627119, 0.3559322033898305, 1.0]","[0.0, 0.973293768545994, 0.9777448071216617, 0.9866468842729971, 0.9896142433234422, 0.9985163204747775, 1.0, 1.0]","[       inf 1.         0.75       0.66666667 0.5        0.33333333
 0.25       0.        ]"
RandomForest,XGBoost,2,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.01694915254237288, 0.01694915254237288, 0.01694915254237288, 0.01694915254237288, 0.01694915254237288, 0.03389830508474576, 0.05084745762711865, 0.06779661016949153, 0.1016949152542373, 0.13559322033898305, 0.3220338983050847, 1.0]","[0.0, 0.9109792284866469, 0.9243323442136498, 0.9258160237388724, 0.9317507418397626, 0.9584569732937686, 0.9629080118694362, 0.9777448071216617, 0.9910979228486647, 0.9925816023738873, 0.9940652818991098, 0.9940652818991098, 0.9970326409495549, 0.9970326409495549, 0.9970326409495549, 0.9985163204747775, 1.0]","[       inf 0.976856   0.96664757 0.91222453 0.86581963 0.8351774
 0.81171685 0.7775328  0.7295154  0.7058772  0.64936805 0.52645457
 0.51492214 0.39907193 0.34104896 0.2955703  0.24459262]"
RandomForest,RandomForest,2,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.03389830508474576, 0.03389830508474576, 0.05084745762711865, 0.05084745762711865, 0.1016949152542373, 0.13559322033898305, 0.22033898305084745, 0.2711864406779661, 0.288135593220339, 0.3389830508474576, 0.423728813559322, 0.4406779661016949, 0.4915254237288136, 0.559322033898305, 1.0]","[0.0, 0.9525222551928784, 0.956973293768546, 0.9599406528189911, 0.9643916913946587, 0.9703264094955489, 0.9762611275964391, 0.9807121661721068, 0.9866468842729971, 0.9940652818991098, 0.9940652818991098, 0.9970326409495549, 0.9970326409495549, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[       inf 1.         0.96666667 0.955      0.95       0.91666667
 0.91       0.9        0.875      0.725      0.69555556 0.6
 0.5        0.36666667 0.22857143 0.16666667 0.10357143 0.1
 0.08333333 0.075      0.06666667 0.05833333 0.05       0.03333333
 0.        ]"
RandomForest,SVM,2,"[0.0, 0.0, 0.0, 0.01694915254237288, 0.01694915254237288, 0.03389830508474576, 0.03389830508474576, 0.05084745762711865, 0.05084745762711865, 0.0847457627118644, 0.0847457627118644, 0.1016949152542373, 0.1016949152542373, 0.13559322033898305, 0.13559322033898305, 0.23728813559322035, 0.23728813559322035, 1.0]","[0.0, 0.001483679525222552, 0.6246290801186943, 0.6246290801186943, 0.9896142433234422, 0.9896142433234422, 0.9925816023738873, 0.9925816023738873, 0.9940652818991098, 0.9940652818991098, 0.9955489614243324, 0.9955489614243324, 0.9970326409495549, 0.9970326409495549, 0.9985163204747775, 0.9985163204747775, 1.0, 1.0]","[       inf 0.99999997 0.9961096  0.99609791 0.83165264 0.80891028
 0.78798111 0.73300616 0.72461981 0.52336853 0.48315148 0.48190239
 0.34789279 0.3162642  0.24920318 0.10592181 0.09479714 0.00200375]"
RandomForest,DecisionTree,2,"[0.0, 0.0, 0.01694915254237288, 0.03389830508474576, 0.0847457627118644, 1.0]","[0.0, 0.9925816023738873, 0.9970326409495549, 0.9985163204747775, 1.0, 1.0]",[ inf 1.   0.75 0.5  0.25 0.  ]
RandomForest,XGBoost,3,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.01694915254237288, 0.01694915254237288, 0.03389830508474576, 0.05084745762711865, 0.06779661016949153, 0.1016949152542373, 0.15254237288135594, 0.1694915254237288, 1.0]","[0.0, 0.9020771513353115, 0.9272997032640949, 0.9287833827893175, 0.9421364985163204, 0.9436201780415431, 0.9614243323442137, 0.9629080118694362, 0.9718100890207715, 0.9777448071216617, 0.9792284866468842, 0.9851632047477745, 0.9896142433234422, 0.9896142433234422, 0.9940652818991098, 0.9970326409495549, 0.9970326409495549, 0.9985163204747775, 0.9985163204747775, 1.0, 1.0, 1.0]","[       inf 0.9412655  0.93766826 0.93550676 0.9354252  0.9315825
 0.9234742  0.921768   0.91724515 0.9151546  0.91365236 0.91308504
 0.87902117 0.83635265 0.7768903  0.7568308  0.5111531  0.4669935
 0.43261355 0.40141013 0.35280102 0.3240663 ]"
RandomForest,RandomForest,3,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.01694915254237288, 0.0847457627118644, 0.3559322033898305, 1.0]","[0.0, 0.9792284866468842, 0.9896142433234422, 0.9970326409495549, 1.0, 1.0, 1.0, 1.0, 1.0]",[inf 1.  0.9 0.8 0.6 0.4 0.2 0.1 0. ]
RandomForest,SVM,3,"[0.0, 0.0, 0.0, 0.01694915254237288, 0.01694915254237288, 0.03389830508474576, 0.03389830508474576, 0.06779661016949153, 0.06779661016949153, 1.0]","[0.0, 0.001483679525222552, 0.983679525222552, 0.983679525222552, 0.9910979228486647, 0.9910979228486647, 0.9985163204747775, 0.9985163204747775, 1.0, 1.0]","[           inf 1.00000000e+00 9.76762211e-01 9.73678549e-01
 8.65874770e-01 8.43818787e-01 7.23603673e-01 6.63149488e-01
 4.00653423e-01 7.56362554e-05]"
RandomForest,DecisionTree,3,"[0.0, 0.0, 0.05084745762711865, 0.0847457627118644, 1.0]","[0.0, 0.9940652818991098, 0.9985163204747775, 1.0, 1.0]",[       inf 1.         0.5        0.33333333 0.        ]
RandomForest,XGBoost,4,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.01694915254237288, 0.01694915254237288, 0.03389830508474576, 0.05084745762711865, 0.05084745762711865, 0.11864406779661017, 0.15254237288135594, 0.1864406779661017, 0.2033898305084746, 1.0]","[0.0, 0.8961424332344213, 0.9080118694362018, 0.9347181008902077, 0.9362017804154302, 0.9451038575667656, 0.9510385756676558, 0.9688427299703264, 0.9747774480712166, 0.9777448071216617, 0.9851632047477745, 0.9910979228486647, 0.9910979228486647, 0.9955489614243324, 0.9970326409495549, 0.9970326409495549, 0.9985163204747775, 0.9985163204747775, 0.9985163204747775, 1.0, 1.0, 1.0]","[       inf 0.94149905 0.93988246 0.9377692  0.93504226 0.93148184
 0.9289398  0.9241213  0.9158656  0.90521663 0.89677584 0.82584417
 0.7954575  0.77617455 0.6988674  0.47867015 0.47376403 0.40830737
 0.38371512 0.37769005 0.3527139  0.32398272]"
RandomForest,RandomForest,4,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.01694915254237288, 0.0847457627118644, 0.1016949152542373, 0.13559322033898305, 0.1694915254237288, 0.2033898305084746, 0.2711864406779661, 0.5084745762711864, 1.0]","[0.0, 0.9510385756676558, 0.9643916913946587, 0.9762611275964391, 0.9881305637982196, 0.9910979228486647, 0.9925816023738873, 0.9955489614243324, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[ inf 1.   0.98 0.96 0.92 0.9  0.84 0.82 0.58 0.36 0.28 0.24 0.14 0.08
 0.06 0.04 0.02 0.  ]"
RandomForest,SVM,4,"[0.0, 0.0, 0.0, 0.01694915254237288, 0.01694915254237288, 0.03389830508474576, 0.03389830508474576, 0.05084745762711865, 0.05084745762711865, 0.1016949152542373, 0.1016949152542373, 0.13559322033898305, 0.13559322033898305, 1.0]","[0.0, 0.2507418397626113, 0.9881305637982196, 0.9881305637982196, 0.9940652818991098, 0.9940652818991098, 0.9955489614243324, 0.9955489614243324, 0.9970326409495549, 0.9970326409495549, 0.9985163204747775, 0.9985163204747775, 1.0, 1.0]","[       inf 1.         0.78389981 0.69978185 0.61757369 0.606522
 0.47592973 0.47178711 0.45880112 0.39456435 0.38380117 0.31074376
 0.2960049  0.00250014]"
RandomForest,DecisionTree,4,"[0.0, 0.0, 0.05084745762711865, 1.0]","[0.0, 0.9955489614243324, 1.0, 1.0]",[inf 1.  0.5 0. ]
RandomForest,XGBoost,5,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.01694915254237288, 0.01694915254237288, 0.05084745762711865, 0.06779661016949153, 0.06779661016949153, 0.1016949152542373, 0.22033898305084745, 0.2542372881355932, 0.2711864406779661, 0.3220338983050847, 0.423728813559322, 1.0]","[0.0, 0.814540059347181, 0.8590504451038575, 0.8857566765578635, 0.8902077151335311, 0.9109792284866469, 0.9228486646884273, 0.9480712166172107, 0.9525222551928784, 0.9762611275964391, 0.9821958456973294, 0.9866468842729971, 0.9925816023738873, 0.9925816023738873, 0.9970326409495549, 0.9970326409495549, 0.9985163204747775, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[       inf 0.97732383 0.97544813 0.9700981  0.9676444  0.96690685
 0.9668542  0.96510416 0.9443354  0.9441155  0.9430976  0.938331
 0.8688774  0.83633846 0.7489142  0.5023029  0.4135928  0.39089593
 0.36561987 0.20740339 0.1912111  0.14782408 0.13856389 0.13666496
 0.1268856 ]"
RandomForest,RandomForest,5,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.3559322033898305, 0.576271186440678, 0.6101694915254238, 0.6440677966101694, 1.0]","[0.0, 0.9272997032640949, 0.9332344213649851, 0.9376854599406528, 0.9465875370919882, 0.9510385756676558, 0.9525222551928784, 0.9643916913946587, 0.9703264094955489, 0.9747774480712166, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[       inf 1.         0.992      0.99       0.988      0.98666667
 0.98166667 0.98       0.968      0.96       0.49566667 0.03
 0.02       0.01       0.00666667 0.        ]"
RandomForest,SVM,5,"[0.0, 0.0, 0.0, 0.01694915254237288, 0.01694915254237288, 0.03389830508474576, 0.03389830508474576, 0.05084745762711865, 0.05084745762711865, 1.0]","[0.0, 0.001483679525222552, 0.9851632047477745, 0.9851632047477745, 0.9896142433234422, 0.9896142433234422, 0.9940652818991098, 0.9940652818991098, 1.0, 1.0]","[       inf 1.         0.94459312 0.93957548 0.84275908 0.74688158
 0.70959516 0.61710078 0.37730481 0.00253695]"
RandomForest,DecisionTree,5,"[0.0, 0.0, 0.01694915254237288, 0.05084745762711865, 0.15254237288135594, 0.2033898305084746, 1.0]","[0.0, 0.9866468842729971, 0.9910979228486647, 0.9940652818991098, 0.9985163204747775, 1.0, 1.0]","[       inf 1.         0.75       0.5        0.33333333 0.25
 0.        ]"
XGBoost,XGBoost,1,"[0.0, 0.0, 0.01694915254237288, 0.03389830508474576, 0.1016949152542373, 0.1694915254237288, 1.0]","[0.0, 0.9554896142433235, 0.9747774480712166, 0.9866468842729971, 0.9925816023738873, 0.9955489614243324, 1.0]","[       inf 0.9973955  0.9607589  0.91812503 0.48923224 0.16859719
 0.08321901]"
XGBoost,RandomForest,1,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.01694915254237288, 0.01694915254237288, 0.03389830508474576, 0.03389830508474576, 0.06779661016949153, 0.06779661016949153, 0.0847457627118644, 0.11864406779661017, 0.11864406779661017, 0.13559322033898305, 0.15254237288135594, 0.2033898305084746, 0.23728813559322035, 0.423728813559322, 0.4576271186440678, 0.4745762711864407, 0.5423728813559322, 0.559322033898305, 1.0]","[0.0, 0.9525222551928784, 0.9629080118694362, 0.9643916913946587, 0.9673590504451038, 0.9807121661721068, 0.983679525222552, 0.9866468842729971, 0.9866468842729971, 0.9925816023738873, 0.9925816023738873, 0.9940652818991098, 0.9940652818991098, 0.9940652818991098, 0.9970326409495549, 0.9970326409495549, 0.9985163204747775, 0.9985163204747775, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[       inf 1.         0.99333333 0.98833333 0.98033333 0.86651587
 0.83266667 0.8047381  0.79307143 0.57706349 0.50140476 0.49684127
 0.44928571 0.40525397 0.35328571 0.35112698 0.31684127 0.20628571
 0.19490476 0.021      0.019      0.015      0.005      0.004
 0.        ]"
XGBoost,SVM,1,"[0.0, 0.0, 0.0, 0.01694915254237288, 0.01694915254237288, 0.03389830508474576, 0.03389830508474576, 0.0847457627118644, 0.0847457627118644, 0.1016949152542373, 0.1016949152542373, 0.11864406779661017, 0.11864406779661017, 0.1694915254237288, 0.1694915254237288, 0.7288135593220338, 0.7288135593220338, 1.0]","[0.0, 0.001483679525222552, 0.20474777448071216, 0.20474777448071216, 0.9762611275964391, 0.9762611275964391, 0.9866468842729971, 0.9866468842729971, 0.9910979228486647, 0.9910979228486647, 0.9940652818991098, 0.9940652818991098, 0.9955489614243324, 0.9955489614243324, 0.9970326409495549, 0.9970326409495549, 1.0, 1.0]","[       inf 0.99998139 0.99561095 0.9955983  0.98705009 0.98407769
 0.95630343 0.84211539 0.74161633 0.66859515 0.57071734 0.5
 0.38443009 0.19028202 0.18724398 0.03797703 0.03775231 0.03454739]"
XGBoost,DecisionTree,1,"[0.0, 0.0, 1.0]","[0.0, 1.0, 1.0]",[inf  1.  0.]
XGBoost,XGBoost,2,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.03389830508474576, 0.03389830508474576, 0.03389830508474576, 0.1016949152542373, 0.13559322033898305, 0.1694915254237288, 1.0]","[0.0, 0.9406528189910979, 0.9673590504451038, 0.9703264094955489, 0.9851632047477745, 0.9896142433234422, 0.9910979228486647, 0.9955489614243324, 0.9985163204747775, 1.0, 1.0, 1.0]","[       inf 0.97652984 0.97107947 0.8781308  0.8132588  0.7784936
 0.72650313 0.6826838  0.4299388  0.25195277 0.21755107 0.18379949]"
XGBoost,RandomForest,2,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.01694915254237288, 0.05084745762711865, 0.0847457627118644, 0.11864406779661017, 0.13559322033898305, 0.1694915254237288, 0.22033898305084745, 0.3389830508474576, 1.0]","[0.0, 0.9688427299703264, 0.9777448071216617, 0.9807121661721068, 0.9866468842729971, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[ inf 1.   0.98 0.96 0.94 0.58 0.4  0.32 0.14 0.12 0.1  0.06 0.04 0.02
 0.  ]"
XGBoost,SVM,2,"[0.0, 0.0, 0.0, 0.01694915254237288, 0.01694915254237288, 0.0847457627118644, 0.0847457627118644, 0.1016949152542373, 0.1016949152542373, 0.13559322033898305, 0.13559322033898305, 1.0]","[0.0, 0.01483679525222552, 0.9896142433234422, 0.9896142433234422, 0.9910979228486647, 0.9910979228486647, 0.9925816023738873, 0.9925816023738873, 0.9970326409495549, 0.9970326409495549, 1.0, 1.0]","[       inf 1.         0.75902226 0.56344686 0.54172047 0.42714302
 0.35353227 0.33848573 0.2800493  0.23915599 0.22795055 0.00592131]"
XGBoost,DecisionTree,2,"[0.0, 0.0, 1.0]","[0.0, 1.0, 1.0]",[inf  1.  0.]
XGBoost,XGBoost,3,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.01694915254237288, 0.01694915254237288, 0.06779661016949153, 0.06779661016949153, 0.11864406779661017, 0.13559322033898305, 0.22033898305084745, 1.0]","[0.0, 0.9228486646884273, 0.9391691394658753, 0.9480712166172107, 0.9495548961424333, 0.9554896142433235, 0.956973293768546, 0.9599406528189911, 0.9688427299703264, 0.9792284866468842, 0.9866468842729971, 0.9940652818991098, 0.9955489614243324, 0.9970326409495549, 0.9970326409495549, 0.9985163204747775, 0.9985163204747775, 1.0, 1.0, 1.0]","[       inf 0.9937249  0.992677   0.98968655 0.9816258  0.97867864
 0.96649307 0.9657705  0.9428978  0.9402045  0.9188358  0.74120027
 0.70571196 0.5413745  0.42880714 0.33786634 0.16994447 0.14461718
 0.11440138 0.10490953]"
XGBoost,RandomForest,3,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.03389830508474576, 0.06779661016949153, 0.0847457627118644, 0.13559322033898305, 0.1694915254237288, 0.1864406779661017, 0.3559322033898305, 1.0]","[0.0, 0.973293768545994, 0.9807121661721068, 0.9896142433234422, 0.9910979228486647, 0.9970326409495549, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[ inf 1.   0.98 0.92 0.88 0.84 0.56 0.24 0.18 0.16 0.12 0.1  0.04 0.02
 0.  ]"
XGBoost,SVM,3,"[0.0, 0.0, 0.0, 0.01694915254237288, 0.01694915254237288, 0.03389830508474576, 0.03389830508474576, 0.05084745762711865, 0.05084745762711865, 0.0847457627118644, 0.0847457627118644, 0.13559322033898305, 0.13559322033898305, 1.0]","[0.0, 0.001483679525222552, 0.9925816023738873, 0.9925816023738873, 0.9940652818991098, 0.9940652818991098, 0.9955489614243324, 0.9955489614243324, 0.9970326409495549, 0.9970326409495549, 0.9985163204747775, 0.9985163204747775, 1.0, 1.0]","[       inf 0.99999987 0.93495018 0.75488659 0.69216194 0.66449846
 0.60689097 0.60638379 0.49343756 0.27937454 0.19609055 0.11637149
 0.10430756 0.01914289]"
XGBoost,DecisionTree,3,"[0.0, 0.0, 0.01694915254237288, 1.0]","[0.0, 0.9985163204747775, 1.0, 1.0]",[inf 1.  0.5 0. ]
XGBoost,XGBoost,4,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0847457627118644, 0.11864406779661017, 0.13559322033898305, 0.15254237288135594, 0.1864406779661017, 0.2711864406779661, 1.0]","[0.0, 0.884272997032641, 0.9035608308605341, 0.9065281899109793, 0.9183976261127597, 0.9228486646884273, 0.9287833827893175, 0.93026706231454, 0.9332344213649851, 0.9436201780415431, 0.9480712166172107, 0.9495548961424333, 0.9747774480712166, 0.9762611275964391, 0.9792284866468842, 0.9807121661721068, 0.9866468842729971, 0.9985163204747775, 0.9985163204747775, 0.9985163204747775, 0.9985163204747775, 1.0, 1.0, 1.0, 1.0]","[       inf 0.99592125 0.9953566  0.99481165 0.9943522  0.98595005
 0.9841159  0.98101383 0.9769304  0.97496957 0.9730047  0.97158706
 0.9699485  0.96591115 0.9656183  0.9653126  0.95966077 0.5883866
 0.21657535 0.18893772 0.15892266 0.11045633 0.09596302 0.07971393
 0.06894182]"
XGBoost,RandomForest,4,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.03389830508474576, 0.06779661016949153, 0.15254237288135594, 0.22033898305084745, 1.0]","[0.0, 0.983679525222552, 0.9896142433234422, 0.9955489614243324, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",[ inf 1.   0.95 0.85 0.55 0.25 0.15 0.1  0.05 0.  ]
XGBoost,SVM,4,"[0.0, 0.0, 0.0, 0.13559322033898305, 0.13559322033898305, 1.0]","[0.0, 0.001483679525222552, 0.9985163204747775, 0.9985163204747775, 1.0, 1.0]",[       inf 1.         0.74109439 0.14425088 0.1112032  0.00102946]
XGBoost,DecisionTree,4,"[0.0, 0.0, 0.01694915254237288, 0.03389830508474576, 1.0]","[0.0, 0.9955489614243324, 0.9985163204747775, 1.0, 1.0]",[       inf 1.         0.66666667 0.5        0.        ]
XGBoost,XGBoost,5,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.05084745762711865, 0.0847457627118644, 0.13559322033898305, 0.1694915254237288, 0.2033898305084746, 0.2542372881355932, 1.0]","[0.0, 0.884272997032641, 0.9080118694362018, 0.913946587537092, 0.9228486646884273, 0.9243323442136498, 0.9362017804154302, 0.9465875370919882, 0.9525222551928784, 0.9540059347181009, 0.956973293768546, 0.9643916913946587, 0.9658753709198813, 0.9703264094955489, 0.973293768545994, 0.9777448071216617, 0.9807121661721068, 0.983679525222552, 0.9866468842729971, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[       inf 0.97771126 0.97583324 0.97549814 0.9753606  0.9730996
 0.970426   0.96742755 0.96637094 0.96471435 0.96305305 0.96289796
 0.9623326  0.9608726  0.9598231  0.95899516 0.9578805  0.95734036
 0.95317596 0.59800595 0.26022184 0.22489873 0.18382482 0.17484999
 0.16306564 0.15811925 0.13406226]"
XGBoost,RandomForest,5,"[0.0, 0.0, 0.0, 0.0, 0.01694915254237288, 0.03389830508474576, 0.06779661016949153, 0.15254237288135594, 1.0]","[0.0, 0.9896142433234422, 0.9955489614243324, 0.9985163204747775, 1.0, 1.0, 1.0, 1.0, 1.0]",[inf 1.  0.9 0.6 0.4 0.3 0.2 0.1 0. ]
XGBoost,SVM,5,"[0.0, 0.0, 0.0, 0.03389830508474576, 0.03389830508474576, 1.0]","[0.0, 0.001483679525222552, 0.9985163204747775, 0.9985163204747775, 1.0, 1.0]","[           inf 1.00000000e+00 7.10937358e-01 5.45520625e-01
 4.51164936e-01 2.62774748e-04]"
XGBoost,DecisionTree,5,"[0.0, 0.0, 0.01694915254237288, 0.05084745762711865, 1.0]","[0.0, 0.9970326409495549, 0.9985163204747775, 1.0, 1.0]",[       inf 1.         0.5        0.33333333 0.        ]
