selection_model,train_model,features,fpr,tpr,threshold
XGBoost,RandomForest,4,"[0.0, 0.043478260869565216, 0.043478260869565216, 0.043478260869565216, 0.043478260869565216, 0.043478260869565216, 0.08695652173913043, 0.21739130434782608, 1.0]","[0.0, 0.8783783783783784, 0.9054054054054054, 0.9459459459459459, 0.972972972972973, 1.0, 1.0, 1.0, 1.0]",[ inf 1.   0.95 0.9  0.85 0.6  0.1  0.05 0.  ]
XGBoost,SVM,4,"[0.0, 0.0, 0.0, 0.043478260869565216, 0.043478260869565216, 1.0]","[0.0, 0.013513513513513514, 0.8243243243243243, 0.8243243243243243, 1.0, 1.0]",[       inf 0.99673629 0.98960485 0.98936308 0.92536002 0.00910162]
XGBoost,DecisionTree,4,"[0.0, 0.043478260869565216, 1.0]","[0.0, 0.972972972972973, 1.0]",[inf  1.  0.]
XGBoost,XGBoost,5,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.043478260869565216, 0.043478260869565216, 0.13043478260869565, 0.391304347826087, 0.4782608695652174, 0.7391304347826086, 0.8260869565217391, 1.0]","[0.0, 0.4189189189189189, 0.5, 0.5135135135135135, 0.6351351351351351, 0.6756756756756757, 0.6891891891891891, 0.7162162162162162, 0.7972972972972973, 0.8783783783783784, 0.9054054054054054, 0.972972972972973, 0.972972972972973, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[       inf 0.99683666 0.9961592  0.995443   0.995362   0.9951218
 0.99010617 0.9893658  0.98909444 0.98621297 0.9833815  0.9480945
 0.9374619  0.88323665 0.04214642 0.03497062 0.0307889  0.02769838
 0.024893   0.02015162]"
XGBoost,RandomForest,5,"[0.0, 0.0, 0.043478260869565216, 0.043478260869565216, 0.043478260869565216, 0.13043478260869565, 1.0]","[0.0, 0.8648648648648649, 0.9459459459459459, 0.9594594594594594, 1.0, 1.0, 1.0]",[ inf 1.   0.95 0.9  0.85 0.05 0.  ]
XGBoost,SVM,5,"[0.0, 0.0, 0.0, 0.043478260869565216, 0.043478260869565216, 1.0]","[0.0, 0.013513513513513514, 0.6891891891891891, 0.6891891891891891, 1.0, 1.0]",[       inf 0.99705621 0.99011311 0.9901028  0.87468194 0.00972979]
XGBoost,DecisionTree,5,"[0.0, 0.043478260869565216, 0.043478260869565216, 0.08695652173913043, 1.0]","[0.0, 0.9864864864864865, 1.0, 1.0, 1.0]",[       inf 1.         0.66666667 0.33333333 0.        ]
XGBoost,XGBoost,6,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.043478260869565216, 0.043478260869565216, 0.08695652173913043, 0.21739130434782608, 0.5652173913043478, 0.782608695652174, 0.9130434782608695, 1.0]","[0.0, 0.3918918918918919, 0.40540540540540543, 0.4864864864864865, 0.527027027027027, 0.5945945945945946, 0.7567567567567568, 0.7972972972972973, 0.8108108108108109, 0.8513513513513513, 0.918918918918919, 0.9459459459459459, 0.972972972972973, 0.972972972972973, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[       inf 0.9968022  0.99654824 0.99643385 0.99600536 0.9957312
 0.99293727 0.9919453  0.99175924 0.99026513 0.98138773 0.97928077
 0.9391823  0.89158684 0.8670518  0.44964522 0.03011384 0.02470987
 0.01919767 0.01894825 0.017976  ]"
XGBoost,RandomForest,6,"[0.0, 0.0, 0.0, 0.043478260869565216, 1.0]","[0.0, 0.9459459459459459, 1.0, 1.0, 1.0]",[inf 1.  0.8 0.7 0. ]
XGBoost,SVM,6,"[0.0, 0.0, 0.0, 0.043478260869565216, 0.043478260869565216, 1.0]","[0.0, 0.013513513513513514, 0.8783783783783784, 0.8783783783783784, 1.0, 1.0]",[       inf 0.99731739 0.98727137 0.98708287 0.84910797 0.00984048]
XGBoost,DecisionTree,6,"[0.0, 0.043478260869565216, 1.0]","[0.0, 0.9864864864864865, 1.0]",[inf  1.  0.]
