selection_model,train_model,features,fpr,tpr,threshold
XGBoost,XGBoost,21,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.012121212121212121, 0.01818181818181818, 0.021212121212121213, 0.02727272727272727, 0.030303030303030304, 0.03636363636363636, 0.048484848484848485, 0.06060606060606061, 0.06666666666666667, 0.07272727272727272, 0.07575757575757576, 0.08787878787878788, 1.0]","[0.0, 0.8666666666666667, 0.9, 0.9212121212121213, 0.9272727272727272, 0.9363636363636364, 0.9393939393939394, 0.9454545454545454, 0.9515151515151515, 0.9606060606060606, 0.9696969696969697, 0.9787878787878788, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[       inf 0.5896971  0.58877504 0.5880964  0.58550686 0.5849727
 0.58458203 0.5817345  0.5802298  0.5802124  0.5766114  0.5758031
 0.53794473 0.4239461  0.42302263 0.4222111  0.41996694 0.4195827
 0.4195282  0.41872674 0.4165555  0.41537887 0.41526306 0.41505793
 0.41406426 0.41028365]"
XGBoost,RandomForest,21,"[0.0, 0.0, 0.0, 0.0, 0.006060606060606061, 0.024242424242424242, 1.0]","[0.0, 0.9696969696969697, 0.9939393939393939, 1.0, 1.0, 1.0, 1.0]",[ inf 1.   0.95 0.85 0.1  0.05 0.  ]
XGBoost,SVM,21,"[0.0, 0.0, 0.0, 1.0]","[0.0, 0.0030303030303030303, 1.0, 1.0]",[       inf 0.99999995 0.20627374 0.00205004]
XGBoost,DecisionTree,21,"[0.0, 0.0, 1.0]","[0.0, 1.0, 1.0]",[inf  1.  0.]
XGBoost,XGBoost,22,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0]","[0.0, 0.9363636363636364, 0.9787878787878788, 0.9818181818181818, 0.9939393939393939, 1.0, 1.0]","[       inf 0.5049178  0.50299424 0.50203985 0.5020103  0.49714452
 0.495221  ]"
XGBoost,RandomForest,22,"[0.0, 0.0, 0.0, 0.0, 0.012121212121212121, 1.0]","[0.0, 0.990909090909091, 0.996969696969697, 1.0, 1.0, 1.0]",[inf 1.  0.9 0.8 0.1 0. ]
XGBoost,SVM,22,"[0.0, 0.0, 0.0, 1.0]","[0.0, 0.0030303030303030303, 1.0, 1.0]",[       inf 0.99999986 0.28282241 0.00149049]
XGBoost,DecisionTree,22,"[0.0, 0.0, 1.0]","[0.0, 1.0, 1.0]",[inf  1.  0.]
XGBoost,XGBoost,23,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0]","[0.0, 0.9363636363636364, 0.9787878787878788, 0.9818181818181818, 0.9939393939393939, 1.0, 1.0]","[       inf 0.5049178  0.50299424 0.50203985 0.5020103  0.49714452
 0.495221  ]"
XGBoost,RandomForest,23,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0030303030303030303, 0.015151515151515152, 0.045454545454545456, 1.0]","[0.0, 0.9272727272727272, 0.9757575757575757, 0.9818181818181818, 0.990909090909091, 0.9939393939393939, 1.0, 1.0, 1.0, 1.0, 1.0]",[ inf 1.   0.98 0.96 0.94 0.9  0.84 0.08 0.04 0.02 0.  ]
XGBoost,SVM,23,"[0.0, 0.0, 0.0, 1.0]","[0.0, 0.0030303030303030303, 1.0, 1.0]",[       inf 0.99999994 0.1949285  0.00225134]
XGBoost,DecisionTree,23,"[0.0, 0.0, 1.0]","[0.0, 1.0, 1.0]",[inf  1.  0.]
XGBoost,XGBoost,24,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.02727272727272727, 1.0]","[0.0, 0.9303030303030303, 0.9545454545454546, 0.9727272727272728, 0.9818181818181818, 0.9939393939393939, 1.0, 1.0, 1.0]","[       inf 0.50491744 0.50475734 0.5047243  0.5044254  0.5038432
 0.5022033  0.49551764 0.495082  ]"
XGBoost,RandomForest,24,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0030303030303030303, 0.00909090909090909, 0.01818181818181818, 0.0696969696969697, 1.0]","[0.0, 0.9, 0.9696969696969697, 0.9878787878787879, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",[ inf 1.   0.98 0.96 0.82 0.14 0.08 0.04 0.02 0.  ]
XGBoost,SVM,24,"[0.0, 0.0, 0.0, 1.0]","[0.0, 0.0030303030303030303, 1.0, 1.0]",[       inf 0.99999993 0.16945643 0.00211315]
XGBoost,DecisionTree,24,"[0.0, 0.0, 1.0]","[0.0, 1.0, 1.0]",[inf  1.  0.]
XGBoost,XGBoost,25,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.01818181818181818, 1.0]","[0.0, 0.9242424242424242, 0.9393939393939394, 0.9757575757575757, 0.9818181818181818, 0.9878787878787879, 0.996969696969697, 1.0, 1.0, 1.0]","[       inf 0.8184399  0.77337897 0.76838624 0.7152251  0.6552063
 0.5674584  0.47463    0.23554978 0.18740554]"
XGBoost,RandomForest,25,"[0.0, 0.0, 0.0, 0.006060606060606061, 1.0]","[0.0, 0.9757575757575757, 1.0, 1.0, 1.0]",[inf 1.  0.9 0.1 0. ]
XGBoost,SVM,25,"[0.0, 0.0, 0.0, 1.0]","[0.0, 0.0030303030303030303, 1.0, 1.0]",[       inf 0.99999994 0.17654434 0.00209074]
XGBoost,DecisionTree,25,"[0.0, 0.0, 1.0]","[0.0, 1.0, 1.0]",[inf  1.  0.]
